id,firstName,lastName,age
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
9,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
107,Bob,Taylor,11,
113,Alice,Davis,27,
126,Daisy,Miller,87,
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
9,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
107,Bob,Taylor,11,
113,Alice,Davis,27,
126,Daisy,Miller,87,
27,Daisy,Johnson,68,
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
9,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
107,Bob,Taylor,11,
113,Alice,Davis,27,
126,Daisy,Miller,87,
27,Daisy,Johnson,68,
129,Daisy,Williams,42,
106,Minnie,Jones,29,
0,Jerry,Miller,56,
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
9,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
107,Bob,Taylor,11,
113,Alice,Davis,27,
126,Daisy,Miller,87,
27,Daisy,Johnson,68,
129,Daisy,Williams,42,
106,Minnie,Jones,29,
0,Jerry,Miller,56,
30,John,Davis,11,
78,Jerry,Moore,32,
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
16,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
107,Bob,Taylor,11,
113,Alice,Davis,27,
126,Daisy,Miller,87,
27,Daisy,Johnson,68,
129,Daisy,Williams,42,
106,Minnie,Jones,29,
0,Jerry,Miller,56,
30,John,Davis,11,
78,Jerry,Moore,32,
140,Jerry,Moore,76,
136,John,Taylor,43,
16,John,Doe,0,
114,Bob,Jones,71,
59,Daisy,Davis,97,
16,John,Doe,0,
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
30,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
107,Bob,Taylor,11,
113,Alice,Davis,27,
126,Daisy,Miller,87,
27,Daisy,Johnson,68,
129,Daisy,Williams,42,
106,Minnie,Jones,29,
0,Jerry,Miller,56,
30,John,Davis,11,
78,Jerry,Moore,32,
140,Jerry,Moore,76,
136,John,Taylor,43,
30,John,Doe,0,
114,Bob,Jones,71,
59,Daisy,Davis,97,
30,John,Doe,0,
30,John,Doe,0,
40,Jerry,Moore,74,
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
29,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
107,Bob,Taylor,11,
113,Alice,Davis,27,
126,Daisy,Miller,87,
27,Daisy,Johnson,68,
129,Daisy,Williams,42,
106,Minnie,Jones,29,
0,Jerry,Miller,56,
30,John,Davis,11,
78,Jerry,Moore,32,
140,Jerry,Moore,76,
136,John,Taylor,43,
29,John,Doe,0,
114,Bob,Jones,71,
59,Daisy,Davis,97,
29,John,Doe,0,
29,John,Doe,0,
40,Jerry,Moore,74,
29,John,Doe,0,
41,Jane,Johnson,28,
84,Minnie,Wilson,25,
89,Daisy,Miller,61,
29,John,Doe,0,
29,John,Doe,0,
111,Minnie,Miller,83,
86,Daisy,Taylor,61,
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
29,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
107,Bob,Taylor,11,
113,Alice,Davis,27,
126,Daisy,Miller,87,
27,Daisy,Johnson,68,
129,Daisy,Williams,42,
106,Minnie,Jones,29,
0,Jerry,Miller,56,
30,John,Davis,11,
78,Jerry,Moore,32,
140,Jerry,Moore,76,
136,John,Taylor,43,
29,John,Doe,0,
114,Bob,Jones,71,
59,Daisy,Davis,97,
29,John,Doe,0,
29,John,Doe,0,
40,Jerry,Moore,74,
29,John,Doe,0,
41,Jane,Johnson,28,
84,Minnie,Wilson,25,
89,Daisy,Miller,61,
29,John,Doe,0,
29,John,Doe,0,
111,Minnie,Miller,83,
86,Daisy,Taylor,61,
149,Donald,Wilson,34,
5,Mickey,Johnson,73,
57,Jerry,Davis,88,
98,Mickey,Taylor,55,
16,Jane,Taylor,19,
76,John,Miller,79,
9,Tom,Johnson,82,
6,John,Davis,90,
103,Daisy,Jones,28,
29,Bob,Johnson,42,
58,John,Doe,0,
147,Donald,Miller,22,
19,Daisy,Wilson,46,
