id,firstName,lastName,age
96,John,Taylor,76,
68,Tom,Davis,50,
71,Daisy,Smith,52,
49,Tom,Jones,24,
35,Jane,Jones,27,
78,Jerry,Moore,32,
122,Jane,Davis,50,
24,Jerry,Johnson,46,
61,Bob,Moore,74,
127,Bob,Taylor,86,
0,Jerry,Miller,56,
41,Jane,Johnson,28,
31,Daisy,Williams,58,
115,Tom,Taylor,25,
88,Minnie,Smith,60,
135,Tom,Davis,83,
77,Bob,Williams,52,
117,Minnie,Smith,47,
126,Daisy,Miller,87,
121,Donald,Smith,99,
125,Jane,Johnson,4,
111,Minnie,Miller,83,
18,Mickey,Wilson,16,
63,John,Doe,0,
57,Jerry,Davis,88,
63,Mickey,Brown,84,
40,Jerry,Moore,74,
1,Mickey,Wilson,73,
28,Mickey,Smith,40,
99,Alice,Taylor,38,
118,Alice,Jones,81,
63,John,Doe,0,
63,John,Doe,0,
91,Mickey,Jones,69,
89,Daisy,Miller,61,
107,Bob,Taylor,11,
96,John,Taylor,76,
68,Tom,Davis,50,
71,Daisy,Smith,52,
49,Tom,Jones,24,
35,Jane,Jones,27,
78,Jerry,Moore,32,
122,Jane,Davis,50,
24,Jerry,Johnson,46,
61,Bob,Moore,74,
127,Bob,Taylor,86,
0,Jerry,Miller,56,
41,Jane,Johnson,28,
31,Daisy,Williams,58,
115,Tom,Taylor,25,
88,Minnie,Smith,60,
135,Tom,Davis,83,
77,Bob,Williams,52,
117,Minnie,Smith,47,
126,Daisy,Miller,87,
121,Donald,Smith,99,
125,Jane,Johnson,4,
111,Minnie,Miller,83,
18,Mickey,Wilson,16,
77,John,Doe,0,
57,Jerry,Davis,88,
63,Mickey,Brown,84,
40,Jerry,Moore,74,
1,Mickey,Wilson,73,
28,Mickey,Smith,40,
99,Alice,Taylor,38,
118,Alice,Jones,81,
77,John,Doe,0,
77,John,Doe,0,
91,Mickey,Jones,69,
89,Daisy,Miller,61,
107,Bob,Taylor,11,
134,Donald,Johnson,6,
45,Tom,Brown,99,
12,Tom,Jones,11,
77,John,Doe,0,
4,Tom,Wilson,46,
62,Jane,Williams,20,
50,Mickey,Johnson,34,
92,Donald,Moore,96,
77,John,Doe,0,
101,Tom,Taylor,48,
77,John,Doe,0,
13,John,Wilson,4,
110,Minnie,Taylor,5,
69,Tom,Williams,55,
37,Jerry,Smith,56,
96,John,Taylor,76,
68,Tom,Davis,50,
71,Daisy,Smith,52,
49,Tom,Jones,24,
35,Jane,Jones,27,
78,Jerry,Moore,32,
122,Jane,Davis,50,
24,Jerry,Johnson,46,
61,Bob,Moore,74,
127,Bob,Taylor,86,
0,Jerry,Miller,56,
41,Jane,Johnson,28,
31,Daisy,Williams,58,
115,Tom,Taylor,25,
88,Minnie,Smith,60,
135,Tom,Davis,83,
77,Bob,Williams,52,
117,Minnie,Smith,47,
126,Daisy,Miller,87,
121,Donald,Smith,99,
125,Jane,Johnson,4,
111,Minnie,Miller,83,
18,Mickey,Wilson,16,
62,John,Doe,0,
57,Jerry,Davis,88,
63,Mickey,Brown,84,
40,Jerry,Moore,74,
